cat_substrate,ddG,x1,x2,x4,x5,x6,x7,x8,x9,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x1_div_x26,x6_add_x26,x11_div_x9,x20_div_x9,x20_sub_x13,x21_mul_x30,x26_mul_x21,x26_div_x22,x27_add_x5,x27_mul_x29,x30_add_x8,x30_mul_x27,inv_x4,inv_x8,inv_x24,cbrt_x27,exp_x27,x27_squared,x27_cubed,sqrt_x30,cbrt_x30,ln_x30,inv_x30,x30_squared,x30_cubed,cbrt_x1divx26,inv_x1divx26,x1divx26_squared,inv_x2divx14,inv_x4divx15,cbrt_x6addx26,inv_x6addx26,exp_x6addx26,x6addx26_squared,x6addx26_cubed,inv_x9mulx18,sqrt_x11divx9,cbrt_x11divx9,ln_x11divx9,inv_x11divx9,exp_x11divx9,x11divx9_squared,x11divx9_cubed,inv_x11subx12,inv_x13divx27,inv_x20divx2,cbrt_x20divx9,inv_x20divx9,exp_x20divx9,x20divx9_squared,x20divx9_cubed,cbrt_x20subx13,inv_x20subx13,x20subx13_squared,cbrt_x21mulx30,inv_x21mulx30,exp_x21mulx30,x21mulx30_squared,x21mulx30_cubed,x24subx11_squared,sqrt_x26mulx5,ln_x26mulx5,inv_x26mulx5,exp_x26mulx5,x26mulx5_squared,ln_x26divx6,sqrt_x26mulx21,cbrt_x26mulx21,ln_x26mulx21,inv_x26mulx21,exp_x26mulx21,x26mulx21_squared,x26mulx21_cubed,cbrt_x26divx22,inv_x26divx22,exp_x26divx22,x26divx22_squared,x26divx22_cubed,cbrt_x27addx5,inv_x27addx5,exp_x27addx5,x27addx5_squared,x27addx5_cubed,cbrt_x27mulx29,exp_x27mulx29,x27mulx29_squared,x27mulx29_cubed,sqrt_x30addx8,cbrt_x30addx8,ln_x30addx8,inv_x30addx8,x30addx8_squared,cbrt_x30mulx27,exp_x30mulx27,x30mulx27_squared,x30mulx27_cubed
KA16_A11,2.145508547,82.53501192,74.31745381,0.32732,-0.400703091,-0.801147749,90.70836406,54.10086412,63.60343415,79.35825006,50.35961455,67.32201601,59.455,85.86678226,-0.161929,29.29129482,59.507,1548.5315,-183.3846,-0.363426,65.13018014,65.11751341,61.16563617,52.77732482,-0.180313292,0.000217547,-0.277836752,-0.134138391,76.12644876,-457.7311582,-0.981461041,1.247703856,-2.883249976,-250.706616,-27.66633077,0.065530538,-0.002768506,-0.400485544,-2.92E-05,130.2273129,0.01656105,3.055114261,0.018483993,0.016349049,0.060142863,1.00021757,4.73265E-08,1.02957E-11,8.725047207,4.23817147,4.332395757,0.013136039,5795.2362,441170.7516,-7.706730261,-0.002184689,209517.8132,0.800013953,262.332831,-0.993781761,-1.018889144,0.374763154,0.963265775,-0.94540783,0.000264211,1.11700665,1.076557355,0.221304947,0.801472236,3.482337822,1.556764913,1.942381585,0.034484381,3.23143E-06,-0.405254606,-1.423292297,-0.346830836,0.055952622,8.313130426,-23.9688331,-6.305534869,-0.003988726,62853.80731,-3.024478639,-0.036145017,9.65306E-13,765.425858,-21176.52497,330.9712,0.268797495,-2.627593978,13.84042943,1.074926292,0.005220365,-1.491349537,0.255989333,0.403163536,-2.72523901,15.2600608,1.067725343,0.004294251,0.000281405,-0.140415533,-361.205652,0.997235323,7.66463E-06,-2.12E-08,-0.737104306,-2.496969026,0.669994655,0.160388671,-0.064233344,-0.030787077,0.999970819,8.51551E-10,-2.48E-14,11.41171823,5.068747918,4.869281484,0.007678881,16959.15302,0.254895767,1.016698944,0.000274268,4.54217E-06
KA16_A15,1.550118196,82.53501192,74.31745381,0.32732,-0.400703091,-0.801147749,90.70836406,54.10086412,63.60343415,79.35825006,50.35961455,67.32201601,57.1607,85.94708964,-0.170276,29.28932389,57.1782,1581.8829,-172.9623,-0.371628,65.09663083,65.08957837,61.12745828,52.72025252,-0.172435049,0.01691,-0.314455541,-0.109219607,76.03854669,-478.6440594,-0.973582798,1.247703856,-2.719386183,-240.284316,-28.25805303,0.064081692,-0.002648909,-0.383793091,-0.001846904,130.1394108,1.285811824,3.055114261,0.018483993,0.01635926,0.2566736,1.017053783,0.000285948,4.83538E-06,8.720008411,4.23653959,4.331240405,0.013151225,5781.860582,439644.2758,-7.822355651,-0.002089235,229100.1356,0.769142336,262.5781793,-0.991115567,-1.027134006,0.37772729,0.947863465,-0.922823564,0.000274972,1.11700665,1.076557355,0.221304947,0.801472236,3.482337822,1.556764913,1.942381585,0.034484381,0.000251181,-0.429674292,-1.395801398,-0.367730044,0.065915202,7.395061211,-20.11002728,-6.216918032,-0.004161736,57736.55252,-3.045889043,-0.035388142,5.34175E-13,798.5175609,-22564.55158,332.3617688,0.262859767,-2.672269187,14.47277339,1.071538276,0.004774155,-1.536024747,0.25314362,0.40017012,-2.747596565,15.60508098,1.066179494,0.004106463,0.000263149,-0.138363757,-377.5139169,0.997354596,7.01672E-06,-1.86E-08,-0.726717666,-2.605570614,0.681272374,0.147297137,-0.056531623,-0.122691574,0.998154801,3.41105E-06,-6.30E-09,11.40786618,5.06760721,4.868606267,0.007684067,16936.26625,1.08740787,3.617603625,1.653312048,2.125848181
KA16_A14,1.768936861,82.53501192,74.31745381,0.32732,-0.400703091,-0.801147749,90.70836406,54.10086412,63.60343415,79.35825006,50.35961455,67.32201601,62.9273,86.29958886,-0.162489,30.14076346,62.9273,1536.7861,-178.9074,-0.365472,65.49976255,65.4937053,61.26899583,55.99200988,-0.172548263,-0.007085673,-0.285723082,-0.134123405,76.47317359,-478.3300078,-0.973696012,1.247703856,-2.812857551,-246.229416,-27.9488037,0.063061559,-0.002634334,-0.407788764,0.000950355,130.5740377,-0.541863867,3.055114261,0.018483993,0.016321469,-0.192070364,0.992939372,5.02068E-05,-3.56E-07,8.744894144,4.244596105,4.336940007,0.013076481,5848.146279,447226.3056,-7.820644456,-0.002090607,228799.5963,0.84673649,263.6551047,-0.991153983,-1.027014579,0.377684529,0.948083923,-0.923145535,0.000249851,1.11700665,1.076557355,0.221304947,0.801472236,3.482337822,1.556764913,1.942381585,0.034484381,-0.00010525,-0.415396198,-1.411613857,-0.35551036,0.060033199,7.912167601,-22.25580038,-6.267773757,-0.004061253,60628.92531,-3.034737103,-0.035779707,7.27761E-13,781.1356282,-21831.80633,327.2211187,0.262946044,-2.671612844,14.4632774,1.071586888,0.004780426,-1.535368404,0.251120606,0.398035279,-2.763643907,15.85752113,1.065092403,0.00397676,0.000250781,-0.138109522,-379.6025614,0.997369133,6.93972E-06,-1.83E-08,-0.741557933,-2.452250011,0.665119361,0.166291676,-0.067811877,0.098316985,1.000950806,9.03174E-07,8.58335E-10,11.42689974,5.073242375,4.871940405,0.00765849,17049.57933,-0.815261119,0.581663099,0.293616451,-0.159100145
KA17_A1,1.913457005,78.795441,70.19610399,0.33155,-0.400117156,-0.801770407,90.73939387,54.06454857,58.4801475,78.66031398,46.22967227,67.50356899,57.371,85.77931302,-0.170193,28.10322128,57.371,1558.7206,-172.9063,-0.371293,65.0011174,65.0011174,61.1358388,52.7126817,-0.17413,0.01471,-0.31225,-0.11231,75.87902071,-452.5092804,-0.975900407,1.345077216,-2.956666619,-240.409869,-28.17334923,0.06465325,-0.002678877,-0.385407156,-0.00165208,129.9435693,1.116180395,3.016136329,0.018496409,0.016357018,0.245021517,1.014818725,0.000216384,3.18301E-06,8.710856485,4.233574816,4.329140239,0.013178873,5757.625783,436883.006,-7.677311525,-0.002209899,204764.6489,0.817296071,258.7221023,-0.991901392,-1.024694726,0.37685288,0.952381604,-0.929429594,0.000298057,1.15977464,1.103864429,0.296451421,0.743451742,3.838482921,1.809232717,2.433557706,0.030835036,0.000217914,-0.405977712,-1.435271692,-0.33821872,0.051991938,8.741877498,-25.84681739,-6.218000662,-0.004159563,57796.90511,-3.042842636,-0.035494537,5.81393E-13,793.7376071,-22362.24681,307.1072306,0.2639553,-2.663951018,14.35288573,1.072156885,0.004854243,-1.527020144,0.254270034,0.401356333,-2.738716903,15.46712653,1.066789051,0.004180043,0.000270253,-0.138883587,-373.2907449,0.997324708,7.17638E-06,-1.92E-08,-0.727734992,-2.594658624,0.680173643,0.148538676,-0.057247868,-0.11821621,0.998349284,2.72937E-06,-4.51E-09,11.39927933,5.065063922,4.867100274,0.007695648,16885.3312,1.037316923,3.053169998,1.245858673,1.390603026
KA17_A2,1.782025089,78.795441,70.19610399,0.33155,-0.400117156,-0.801770407,90.73939387,54.06454857,58.4801475,78.66031398,46.22967227,67.50356899,57.5516,85.81166502,-0.16988,29.26094258,57.5516,1557.6808,-172.4812,-0.371064,65.05241781,64.97970054,61.17029201,52.68589266,-0.174002242,0.014857794,-0.311965303,-0.111759858,75.97180622,-452.8415273,-0.975772649,1.345077216,-2.949397486,-239.984769,-28.1904023,0.064565968,-0.002674801,-0.385259362,-0.001660505,130.0363548,1.128773419,3.016136329,0.018496409,0.016347805,0.245839374,1.014968719,0.000220754,3.27992E-06,8.716180713,4.235299731,4.330362301,0.013162778,5771.715341,438487.6395,-7.679190042,-0.002208278,205065.4488,0.819868863,258.8196803,-0.991858106,-1.02482889,0.376901029,0.952132262,-0.929064619,0.000297122,1.15977464,1.103864429,0.296451421,0.743451742,3.838482921,1.809232717,2.433557706,0.030835036,0.000220104,-0.406978291,-1.434094495,-0.3390523,0.052371251,8.69894553,-25.65664807,-6.214333547,-0.004166931,57592.68935,-3.043456447,-0.035473066,5.71563E-13,794.6987821,-22402.87838,305.9008685,0.263858451,-2.664684981,14.36342408,1.07210208,0.004847123,-1.527754107,0.254098343,0.401175641,-2.74006782,15.48803545,1.066695944,0.004168764,0.00026916,-0.138813104,-373.8596531,0.997328774,7.15456E-06,-1.91E-08,-0.727641958,-2.59565399,0.680274176,0.148424776,-0.057182034,-0.118416818,0.998340873,2.75728E-06,-4.58E-09,11.4033484,5.066269196,4.867814064,0.007690157,16909.45357,1.041203433,3.091861754,1.274129431,1.438203434
KA17_A3,1.027126162,78.795441,70.19610399,0.33155,-0.400117156,-0.801770407,90.73939387,54.06454857,58.4801475,78.66031398,46.22967227,67.50356899,57.4329,86.18404032,-0.168771,33.17086342,59.995,1573.2441,-171.9441,-0.370103,65.48321021,65.15941597,61.07903754,52.74063548,-0.172925029,0.01528724,-0.305578074,-0.112396674,77.05104831,-455.662443,-0.974695435,1.345077216,-2.940213172,-239.447669,-28.51682413,0.064000072,-0.002640754,-0.384829915,-0.001718235,131.1155969,1.177897901,3.016136329,0.018496409,0.016372229,0.248185478,1.015404688,0.0002337,3.57262E-06,8.777872653,4.255260813,4.344468167,0.012978409,5936.864046,457441.5985,-7.695102542,-0.002194607,207628.262,0.818177886,259.942815,-0.991492981,-1.025961509,0.377307251,0.950031191,-0.925991066,0.000285021,1.15977464,1.103864429,0.296451421,0.743451742,3.838482921,1.809232717,2.433557706,0.030835036,0.000226466,-0.408249565,-1.432604375,-0.340111394,0.05285446,8.6448535,-25.41771213,-6.20969407,-0.004176278,57335.18618,-3.05515831,-0.035067019,4.12383E-13,813.2092587,-23190.14541,309.1012813,0.263040435,-2.670895025,14.45289911,1.071640091,0.004787294,-1.533964151,0.252982355,0.40000015,-2.748871073,15.62498245,1.066092475,0.004096009,0.000262145,-0.138221616,-378.6797708,0.99736273,6.97358E-06,-1.84E-08,-0.727371491,-2.598550582,0.68056638,0.148094064,-0.056991026,-0.119773531,0.99828324,2.95233E-06,-5.07E-09,11.4505719,5.080246502,4.876079353,0.007626858,17191.29975,1.056093937,3.247540373,1.387443466,1.634266747
KA17_A4,1.913457005,78.795441,70.19610399,0.33155,-0.400117156,-0.801770407,90.73939387,54.06454857,58.4801475,78.66031398,46.22967227,67.50356899,54.0981,85.71394808,-0.168667,32.11858661,55.5578,1582.3568,-171.9401,-0.369797,65.02136392,64.96107718,61.24385429,52.71967015,-0.177384712,0.012581121,-0.319768473,-0.097327889,76.03203542,-444.206493,-0.979155119,1.345077216,-2.940144773,-239.443669,-28.1164186,0.065596334,-0.002728099,-0.387536035,-0.001224494,130.096584,0.956568206,3.016136329,0.018496409,0.016328169,0.232580397,1.012660596,0.000158285,1.9914E-06,8.719635051,4.23641866,4.33115477,0.013152351,5780.87041,439531.3438,-7.630066109,-0.002251205,197319.4084,0.770670976,258.5249527,-0.993002861,-1.02128864,0.375628326,0.958744747,-0.938759827,0.000307784,1.15977464,1.103864429,0.296451421,0.743451742,3.838482921,1.809232717,2.433557706,0.030835036,0.000186377,-0.408259062,-1.432593265,-0.340119306,0.052858076,8.644451287,-25.41593827,-6.209659492,-0.004176348,57333.27062,-3.04079167,-0.035566407,6.15453E-13,790.532995,-22226.95661,303.3330683,0.26641071,-2.645432275,14.08953431,1.073554029,0.005037403,-1.508501401,0.256117814,0.403298423,-2.724235461,15.24475427,1.067795598,0.004302879,0.000282253,-0.139729049,-366.5556239,0.997275619,7.44252E-06,-2.03E-08,-0.729072466,-2.5804052,0.678727176,0.150184178,-0.058201781,-0.106984011,0.998776255,1.49939E-06,-1.84E-09,11.40598895,5.06705126,4.868277128,0.007686597,16925.12117,0.985307936,2.602749031,0.915022733,0.875281654
KA17_A5,1.522645135,78.795441,70.19610399,0.33155,-0.400117156,-0.801770407,90.73939387,54.06454857,58.4801475,78.66031398,46.22967227,67.50356899,61.8149,86.56720329,-0.174761,33.23866324,61.8149,1571.9384,-164.8952,-0.372869,68.96634417,68.95206347,74.1544994,57.36756895,-0.169510869,0.018550355,-0.109682387,-0.143138024,77.84542258,-464.8400524,-0.971281275,1.345077216,-2.819678251,-232.398769,-29.02614487,0.063205348,-0.002457878,-0.381566801,-0.002655261,131.9099712,1.444060213,3.016136329,0.018496409,0.013485358,0.264718366,1.018723482,0.000344116,6.38347E-06,8.823005303,4.269834351,4.354725099,0.01284597,6059.909817,471736.2405,-7.746422503,-0.002151278,216076.2743,0.880603003,261.0984868,-0.99033396,-1.029567877,0.378597639,0.943387315,-0.916294435,0.000276629,1.15977464,1.103864429,0.296451421,0.743451742,3.838482921,1.809232717,2.433557706,0.030835036,0.000274806,-0.425701318,-1.412753911,-0.354650393,0.059625124,7.950585438,-22.41809284,-6.148152167,-0.004302949,54009.18783,-3.073239828,-0.034451699,2.47802E-13,842.5170862,-24455.023,20.30236503,0.26043081,-2.690836119,14.7439985,1.070177162,0.004600123,-1.553905245,0.251406738,0.398337576,-2.761366361,15.82144599,1.065245563,0.003994916,0.0002525,-0.134954317,-406.8549986,0.99754514,6.04116E-06,-1.48E-08,-0.725309769,-2.620773081,0.682790774,0.145593223,-0.05555354,-0.138474268,0.997348261,7.05041E-06,-1.87E-08,11.48520662,5.090485544,4.882119653,0.007580928,17400.24049,1.130303574,4.237867578,2.085309899,3.011313056
KA17_A6,1.30767269,78.795441,70.19610399,0.33155,-0.400117156,-0.801770407,90.73939387,54.06454857,58.4801475,78.66031398,46.22967227,67.50356899,57.5611,87.01097591,-0.166024,43.00499038,61.9059,1580.1983,-156.5538,-0.367149,71.87735464,70.55553486,79.49847288,61.25547428,-0.173359829,0.016653291,-0.115783121,-0.122199101,80.64526631,-454.5196054,-0.975130235,1.345077216,-2.677041812,-224.057369,-29.60882888,0.063648888,-0.002411884,-0.383463864,-0.002035017,134.7098149,1.343009117,3.016136329,0.018496409,0.012578858,0.255368128,1.01679273,0.000277332,4.61849E-06,8.980270949,4.320423239,4.390060109,0.012399984,6503.658978,524489.3103,-7.688663846,-0.002200125,206588.0717,0.820004199,262.4369655,-0.99164039,-1.025504044,0.377143233,0.950878976,-0.92723084,0.000276223,1.15977464,1.103864429,0.296451421,0.743451742,3.838482921,1.809232717,2.433557706,0.030835036,0.000246702,-0.448383265,-1.388518652,-0.37354665,0.068766277,7.166552861,-19.18516165,-6.07369637,-0.004463143,50201.7046,-3.093668272,-0.03377371,1.38372E-13,876.6827477,-25957.54946,0.702510342,0.26337092,-2.668383795,14.41665009,1.071826542,0.004811398,-1.531452921,0.252287312,0.399267174,-2.754373428,15.71119362,1.065718146,0.004051181,0.000257853,-0.13410721,-414.6136686,0.997591022,5.81718E-06,-1.40E-08,-0.726509808,-2.607807654,0.681496704,0.147044535,-0.056386266,-0.126723171,0.997967052,4.1413E-06,-8.43E-09,11.60645574,5.126249577,4.903122946,0.007423364,18146.73423,1.103298396,3.830552761,1.803673488,2.422349938
KA17_A9,1.487635919,78.795441,70.19610399,0.33155,-0.400117156,-0.801770407,90.73939387,54.06454857,58.4801475,78.66031398,46.22967227,67.50356899,57.8299,85.91401898,-0.170949,29.22487465,58.1307,1576.0544,-164.6822,-0.372295,65.07708138,65.01974076,61.12838945,52.62416139,-0.16988734,0.021748187,-0.325655736,-0.09959546,76.1313322,-463.8099625,-0.971657747,1.345077216,-2.816035989,-232.185769,-28.34331432,0.063248207,-0.002610556,-0.378368968,-0.002166021,130.1958808,1.655718476,3.016136329,0.018496409,0.016359011,0.279130754,1.021986403,0.000472984,1.02865E-05,8.725327054,4.238262093,4.332459904,0.013135196,5795.979743,441255.6593,-7.740696224,-0.002156055,215119.6813,0.823833471,259.1283939,-0.990461896,-1.029168967,0.378455135,0.944118777,-0.917360324,0.000294162,1.15977464,1.103864429,0.296451421,0.743451742,3.838482921,1.809232717,2.433557706,0.030835036,0.000322178,-0.42625192,-1.41214535,-0.355109098,0.05984269,7.930058692,-22.33133067,-6.146273275,-0.004306896,53910.23132,-3.048949359,-0.035281689,4.90518E-13,803.3434668,-22769.41639,307.3683778,0.260719849,-2.688617651,14.71132567,1.070338378,0.004620579,-1.551686777,0.251491963,0.398427592,-2.760688493,15.81072478,1.06529122,0.004000336,0.000253014,-0.137692721,-383.0602163,0.997392849,6.815E-06,-1.78E-08,-0.723277858,-2.642922871,0.684977719,0.143163076,-0.054168465,-0.129386074,0.997836323,4.69165E-06,-1.02E-08,11.41034096,5.068340081,4.869040092,0.007680735,16950.96737,1.183029293,5.236841115,2.741403672,4.538992709
KA17_A11,2.018898075,78.795441,70.19610399,0.33155,-0.400117156,-0.801770407,90.73939387,54.06454857,58.4801475,78.66031398,46.22967227,67.50356899,59.455,85.86678226,-0.161929,29.29129482,59.507,1548.5315,-183.3846,-0.363426,65.13018014,65.11751341,61.16563617,52.77732482,-0.180313292,0.000217547,-0.277836752,-0.134138391,76.12644876,-436.9918612,-0.982083698,1.345077216,-3.135843664,-250.888169,-27.66633077,0.065530538,-0.002768506,-0.399899609,-2.92E-05,130.1909973,0.01656105,3.016136329,0.018496409,0.016349049,0.060142863,1.00021757,4.73265E-08,1.02957E-11,8.725047207,4.23817147,4.332395757,0.013136039,5795.2362,441170.7516,-7.588532227,-0.002288372,190961.8868,0.846984328,258.9859215,-0.993991874,-1.018243151,0.374529878,0.964488391,-0.947208326,0.000287358,1.15977464,1.103864429,0.296451421,0.743451742,3.838482921,1.809232717,2.433557706,0.030835036,3.22274E-06,-0.382780801,-1.46369796,-0.318893449,0.04346307,9.833515485,-30.83636723,-6.307056584,-0.00398584,62944.87334,-3.024478639,-0.036145017,9.65306E-13,765.425858,-21176.52497,306.0637517,0.268600896,-2.629057317,13.86069749,1.07481273,0.005205109,-1.492126443,0.255989333,0.403163536,-2.72523901,15.2600608,1.067725343,0.004294251,0.000281405,-0.140415533,-361.205652,0.997235323,7.66463E-06,-2.12E-08,-0.736744654,-2.500627601,0.670387344,0.159919697,-0.063951824,-0.030787077,0.999970819,8.51551E-10,-2.48E-14,11.41012696,5.068276712,4.869002582,0.007681023,16949.69578,0.254895767,1.016698944,0.000274268,4.54217E-06
KA17_A15,1.496224027,78.795441,70.19610399,0.33155,-0.400117156,-0.801770407,90.73939387,54.06454857,58.4801475,78.66031398,46.22967227,67.50356899,57.1607,85.94708964,-0.170276,29.28932389,57.1782,1581.8829,-172.9623,-0.371628,65.09663083,65.08957837,61.12745828,52.72025252,-0.172435049,0.01691,-0.314455541,-0.109219607,76.03854669,-456.9572217,-0.974205456,1.345077216,-2.957624209,-240.465869,-28.25805303,0.064081692,-0.002648909,-0.383207156,-0.001846904,130.1030953,1.285811824,3.016136329,0.018496409,0.01635926,0.2566736,1.017053783,0.000285948,4.83538E-06,8.720008411,4.23653959,4.331240405,0.013151225,5781.860582,439644.2758,-7.702384272,-0.002188389,208809.9025,0.814300178,259.2281395,-0.991326812,-1.02647752,0.377492169,0.94907627,-0.92459528,0.000299062,1.15977464,1.103864429,0.296451421,0.743451742,3.838482921,1.809232717,2.433557706,0.030835036,0.000250505,-0.405846268,-1.435426625,-0.338109215,0.051942174,8.747540963,-25.87193893,-6.218483422,-0.004158594,57823.83415,-3.045889043,-0.035388142,5.34175E-13,798.5175609,-22564.55158,307.401029,0.262667511,-2.673732526,14.49396746,1.071430018,0.004760203,-1.536801652,0.25314362,0.40017012,-2.747596565,15.60508098,1.066179494,0.004106463,0.000263149,-0.138363757,-377.5139169,0.997354596,7.01672E-06,-1.86E-08,-0.726347652,-2.609554611,0.681671673,0.146847724,-0.056273099,-0.122691574,0.998154801,3.41105E-06,-6.30E-09,11.40627438,5.067135793,4.868327177,0.007686212,16926.8154,1.08740787,3.617603625,1.653312048,2.125848181
KA17_A14,1.768936861,78.795441,70.19610399,0.33155,-0.400117156,-0.801770407,90.73939387,54.06454857,58.4801475,78.66031398,46.22967227,67.50356899,62.9273,86.29958886,-0.162489,30.14076346,62.9273,1536.7861,-178.9074,-0.365472,65.49976255,65.4937053,61.26899583,55.99200988,-0.172548263,-0.007085673,-0.285723082,-0.134123405,76.47317359,-456.6573995,-0.974318669,1.345077216,-3.05928435,-246.410969,-27.9488037,0.063061559,-0.002634334,-0.407202828,0.000950355,130.5377222,-0.541863867,3.016136329,0.018496409,0.016321469,-0.192070364,0.992939372,5.02068E-05,-3.56E-07,8.744894144,4.244596105,4.336940007,0.013076481,5848.146279,447226.3056,-7.700699321,-0.002189825,208535.9805,0.896450037,260.2913252,-0.991365212,-1.026358245,0.377449434,0.94929687,-0.924917663,0.000271739,1.15977464,1.103864429,0.296451421,0.743451742,3.838482921,1.809232717,2.433557706,0.030835036,-0.000104967,-0.392359981,-1.451687983,-0.326873832,0.046921262,9.359220732,-28.63251751,-6.269313857,-0.004058261,60718.36564,-3.034737103,-0.035779707,7.27761E-13,781.1356282,-21831.80633,302.4579472,0.262753725,-2.673076183,14.48445757,1.071478553,0.004766455,-1.536145309,0.251120606,0.398035279,-2.763643907,15.85752113,1.065092403,0.00397676,0.000250781,-0.138109522,-379.6025614,0.997369133,6.93972E-06,-1.83E-08,-0.741202591,-2.455778622,0.665509193,0.165814143,-0.067519988,0.098316985,1.000950806,9.03174E-07,8.58335E-10,11.42531059,5.072772004,4.871662244,0.007660621,17040.09691,-0.815261119,0.581663099,0.293616451,-0.159100145
KA18_A1,1.672661133,82.18303039,68.88315703,0.32447,-0.402509164,-0.800708018,90.72623358,54.05803039,64.16492849,79.24919808,49.90456831,67.15598039,57.371,85.77931302,-0.170193,28.10322128,57.371,1558.7206,-172.9063,-0.371293,65.0011174,65.0011174,61.1358388,52.7126817,-0.17413,0.01471,-0.31225,-0.11231,75.87902071,-471.9636501,-0.974838018,1.235085894,-2.694716632,-240.0622804,-28.17334923,0.06465325,-0.002678877,-0.387799164,-0.00165208,129.9370511,1.116180395,3.081949025,0.018498639,0.016357018,0.245021517,1.014818725,0.000216384,3.18301E-06,8.710856485,4.233574816,4.329140239,0.013178873,5757.625783,436883.006,-7.785792954,-0.002118807,222749.687,0.832874137,264.3674701,-0.991541325,-1.02581145,0.377253457,0.950309161,-0.926397498,0.00027165,1.111344183,1.072915997,0.211140518,0.809660287,3.43867387,1.525437166,1.884045926,0.034077786,0.000219042,-0.39838431,-1.39156779,-0.371096533,0.067561524,7.261497728,-19.5676787,-6.21500252,-0.004165586,57629.89846,-3.042842636,-0.035494537,5.81393E-13,793.7376071,-22362.24681,328.0937844,0.264743122,-2.657990548,14.26759023,1.072603554,0.004912457,-1.525694212,0.254270034,0.401356333,-2.738716903,15.46712653,1.066789051,0.004180043,0.000270253,-0.138883587,-373.2907449,0.997324708,7.17638E-06,-1.92E-08,-0.729237437,-2.578654349,0.678548607,0.150388191,-0.058320415,-0.11821621,0.998349284,2.72937E-06,-4.51E-09,11.39899342,5.06497923,4.867050111,0.007696034,16883.63725,1.037316923,3.053169998,1.245858673,1.390603026
KA18_A2,1.629293317,82.18303039,68.88315703,0.32447,-0.402509164,-0.800708018,90.72623358,54.05803039,64.16492849,79.24919808,49.90456831,67.15598039,57.5516,85.81166502,-0.16988,29.26094258,57.5516,1557.6808,-172.4812,-0.371064,65.05241781,64.97970054,61.17029201,52.68589266,-0.174002242,0.014857794,-0.311965303,-0.111759858,75.97180622,-472.310181,-0.97471026,1.235085894,-2.688091518,-239.6371804,-28.1904023,0.064565968,-0.002674801,-0.38765137,-0.001660505,130.0298366,1.128773419,3.081949025,0.018498639,0.016347805,0.245839374,1.014968719,0.000220754,3.27992E-06,8.716180713,4.235299731,4.330362301,0.013162778,5771.715341,438487.6395,-7.787698014,-0.002117253,223076.9071,0.835495969,264.4671773,-0.991498007,-1.025945906,0.377301657,0.95006009,-0.926033317,0.000270798,1.111344183,1.072915997,0.211140518,0.809660287,3.43867387,1.525437166,1.884045926,0.034077786,0.000221243,-0.399366175,-1.390426437,-0.372011144,0.068010613,7.225836008,-19.42370848,-6.211331863,-0.004172975,57425.97822,-3.043456447,-0.035473066,5.71563E-13,794.6987821,-22402.87838,326.8468444,0.264645984,-2.658724511,14.27806596,1.072548398,0.004905251,-1.526428174,0.254098343,0.401175641,-2.74006782,15.48803545,1.066695944,0.004168764,0.00026916,-0.138813104,-373.8596531,0.997328774,7.15456E-06,-1.91E-08,-0.729144786,-2.579637472,0.678648899,0.150273585,-0.058253761,-0.118416818,0.998340873,2.75728E-06,-4.58E-09,11.4030626,5.066184544,4.867763937,0.007690543,16907.75841,1.041203433,3.091861754,1.274129431,1.438203434
KA18_A3,0.870221834,82.18303039,68.88315703,0.32447,-0.402509164,-0.800708018,90.72623358,54.05803039,64.16492849,79.24919808,49.90456831,67.15598039,57.4329,86.18404032,-0.168771,33.17086342,59.995,1573.2441,-171.9441,-0.370103,65.48321021,65.15941597,61.07903754,52.74063548,-0.172925029,0.01528724,-0.305578074,-0.112396674,77.05104831,-475.2523741,-0.973633046,1.235085894,-2.679720901,-239.1000804,-28.51682413,0.064000072,-0.002640754,-0.387221923,-0.001718235,131.1090787,1.177897901,3.081949025,0.018498639,0.016372229,0.248185478,1.015404688,0.0002337,3.57262E-06,8.777872653,4.255260813,4.344468167,0.012978409,5936.864046,457441.5985,-7.803835359,-0.002104145,225864.8191,0.833772761,265.614819,-0.991132617,-1.027080997,0.377708311,0.947961309,-0.922966457,0.000259769,1.111344183,1.072915997,0.211140518,0.809660287,3.43867387,1.525437166,1.884045926,0.034077786,0.000227638,-0.400613671,-1.388981691,-0.373173191,0.068582293,7.180904109,-19.24281883,-6.206687896,-0.004182349,57168.84844,-3.05515831,-0.035067019,4.12383E-13,813.2092587,-23190.14541,330.1547337,0.263825527,-2.664934554,14.36700926,1.072083454,0.004844704,-1.532638218,0.252982355,0.40000015,-2.748871073,15.62498245,1.066092475,0.004096009,0.000262145,-0.138221616,-378.6797708,0.99736273,6.97358E-06,-1.84E-08,-0.728875433,-2.582498407,0.678940406,0.149940818,-0.058060372,-0.119773531,0.99828324,2.95233E-06,-5.07E-09,11.45028728,5.080162315,4.876029639,0.007627237,17189.59052,1.056093937,3.247540373,1.387443466,1.634266747
